estado,cod_mun6,municipio,periodo,casos_total,pop_pessoa_ano,incidencia_media_anual,incidencia_mediana_anual,incidencia_periodo_100mil_pessoa_ano,log_inc_periodo_mais1
SP,352760,LUIS ANTONIO,2011–2015,4,57619,6.930684098789184,8.678295582747548,6.942154497648345,2.072184585761896
SP,352760,LUIS ANTONIO,2016–2019,1,47555,2.124946876328092,0.0,2.102828304068973,1.1323140516984822
SP,352760,LUIS ANTONIO,2020–2024,2,61469,3.2439498779358957,0.0,3.25367258292798,1.4477827469442888
SP,352770,LUIZIANIA,2001–2005,6,22447,27.181510275922754,22.281639928698752,26.729629794627343,3.322501509182542
SP,352770,LUIZIANIA,2006–2010,3,24351,12.124983224150403,19.880715705765407,12.319822594554639,2.589253346296419
SP,352770,LUIZIANIA,2011–2015,3,24730,12.154559929335889,20.10454362685967,12.13101496158512,2.5749769862856406
SP,352770,LUIZIANIA,2016–2019,0,19287,0.0,0.0,0.0,0.0
SP,352770,LUIZIANIA,2020–2024,2,23660,8.4371020360804,0.0,8.4530853761623,2.2463411830498017
SP,352780,LUPERCIO,2001–2005,2,21333,9.416214641814776,0.0,9.375146486663855,2.339413185213603
SP,352780,LUPERCIO,2006–2010,2,21641,9.228305445094083,0.0,9.24171711103923,2.326469292178456
SP,352780,LUPERCIO,2011–2015,1,21286,4.768717215069146,0.0,4.69792351780513,1.7401018133470099
SP,352780,LUPERCIO,2016–2019,2,16467,12.100677637947726,0.0,12.145503127467055,2.576079732646557
SP,352780,LUPERCIO,2020–2024,4,20049,19.937770103466868,0.0,19.951119756596338,3.0421920939420115
SP,352790,LUTECIA,2001–2005,1,14204,6.949270326615705,0.0,7.040270346381301,2.0844627077973654
SP,352790,LUTECIA,2006–2010,2,13750,14.49939511403493,0.0,14.545454545454545,2.743768283704289
SP,352790,LUTECIA,2011–2015,3,13504,22.189403678561035,0.0,22.215639810426538,3.1448261813086305
SP,352790,LUTECIA,2016–2019,2,10723,18.65334602266543,18.608113137327877,18.651496782616803,2.9781535075576686
SP,352790,LUTECIA,2020–2024,4,13375,29.896115747873516,37.05075954057058,29.90654205607477,3.430967878519887
SP,352800,MACATUBA,2001–2005,16,79512,20.12715002045074,18.805240393656366,20.12274876748164,3.050350600344744
SP,352800,MACATUBA,2006–2010,18,80782,22.26694693024707,24.679170779861796,22.282191577331584,3.1476887583520945
SP,352800,MACATUBA,2011–2015,11,82000,13.428915041079586,12.160272390101538,13.414634146341465,2.6682439507017905
SP,352800,MACATUBA,2016–2019,11,66453,16.538152235877575,17.9975135483444,16.55305253336945,2.865227868312518
SP,352800,MACATUBA,2020–2024,14,84437,16.57101563037077,17.82637114504724,16.580409062377868,2.8667851606084973
SP,352810,MACAUBAL,2001–2005,2,37337,5.376778892064823,0.0,5.356616760853845,1.849496279972735
SP,352810,MACAUBAL,2006–2010,4,38035,10.545841080712124,13.194352816994325,10.516629420270803,2.4437920274104528
SP,352810,MACAUBAL,2011–2015,0,38086,0.0,0.0,0.0,0.0
SP,352810,MACAUBAL,2016–2019,2,30194,6.610702606467142,6.60414740457007,6.623832549513148,2.031279202510638
SP,352810,MACAUBAL,2020–2024,3,37609,7.966938976603819,13.180440226703572,7.9768140604642515,2.1946450376787014
SP,352820,MACEDONIA,2001–2005,2,18658,10.746910263299302,0.0,10.719262514738986,2.461233856805415
SP,352820,MACEDONIA,2006–2010,1,18416,5.430355688297583,0.0,5.430060816681147,1.8609839964755837
SP,352820,MACEDONIA,2011–2015,0,18684,0.0,0.0,0.0,0.0
SP,352820,MACEDONIA,2016–2019,2,15394,13.077163438583607,13.034410844629823,12.992074834351046,2.638491086068997
SP,352820,MACEDONIA,2020–2024,3,19865,15.046943702824972,24.70355731225296,15.101938082053863,2.778939642512916
SP,352830,MAGDA,2001–2005,9,16767,53.83941420374018,60.04202942059442,53.676865271068166,4.001440681592579
SP,352830,MAGDA,2006–2010,6,16216,37.20983267530159,30.627871362940276,37.000493339911195,3.637599142271354
SP,352830,MAGDA,2011–2015,2,15955,12.535266485387831,0.0,12.535255405828893,2.6052977929162213
SP,352830,MAGDA,2016–2019,5,12713,39.29829346678842,31.426775612822127,39.329819869425,3.697091142458863
SP,352830,MAGDA,2020–2024,3,15904,18.887842971534297,0.0,18.86317907444668,2.9888677200485403
SP,352840,MAIRINQUE,2001–2005,47,204627,23.021272801239338,19.702492365284208,22.968620954224026,3.1767455146353947
SP,352840,MAIRINQUE,2006–2010,64,212778,30.096640390519866,30.78963573492492,30.078297568357627,3.436509748206329
SP,352840,MAIRINQUE,2011–2015,55,224193,24.47437382446826,26.12216465671122,24.532434108112206,3.2399495697603227
SP,352840,MAIRINQUE,2016–2019,74,189452,39.079349535745116,35.50042602460616,39.06002575850347,3.690378973235555
SP,352840,MAIRINQUE,2020–2024,124,250768,49.17874784947047,41.97733224059008,49.44809545077522,3.920944994863538
SP,352850,MAIRIPORA,2001–2005,85,328925,26.336510375419927,21.94391761626358,25.841757239492285,3.2899587808803346
SP,352850,MAIRIPORA,2006–2010,75,381719,19.690942223324466,20.871888349311924,19.647960934614208,3.0276165704450446
SP,352850,MAIRIPORA,2011–2015,92,420082,21.88071733937029,20.237131565163562,21.900486095571818,3.131158137215772
SP,352850,MAIRIPORA,2016–2019,80,355202,22.44657121996215,25.572818238595694,22.52239570723138,3.1579529761438754
SP,352850,MAIRIPORA,2020–2024,129,471135,27.332858575244252,26.63740104205513,27.380687064217263,3.345708880889778
SP,352860,MANDURI,2001–2005,12,42407,28.47859589168766,35.373187124159884,28.297215082415637,3.377492463123919
SP,352860,MANDURI,2006–2010,8,44217,18.227445814155775,11.30837950921633,18.092588823303256,2.94930024003111
SP,352860,MANDURI,2011–2015,2,46023,4.329070042666641,0.0,4.345653260326359,1.6762837559661037
SP,352860,MANDURI,2016–2019,4,38129,10.532542296554675,10.450500154090138,10.490702614807626,2.4415382401048777
SP,352860,MANDURI,2020–2024,11,49458,22.008320106491233,20.038072337441136,22.241093453030853,3.145921981351521
SP,352870,MARABA PAULISTA,2001–2005,2,20028,10.259040779687098,0.0,9.986019572598362,2.3966235165134493
SP,352870,MARABA PAULISTA,2006–2010,56,22842,243.85452200490937,262.8696604600219,245.16242010331842,5.505991562389403
SP,352870,MARABA PAULISTA,2011–2015,116,23756,488.8144259600157,479.96661101836395,488.2976932143459,6.192971083823196
SP,352870,MARABA PAULISTA,2016–2019,108,18645,578.4888946393659,641.9975285363937,579.243765084473,6.363448299874021
SP,352870,MARABA PAULISTA,2020–2024,60,23004,260.9020691906976,260.19080659150046,260.8242044861763,5.567673303312863
SP,352880,MARACAI,2001–2005,9,65508,13.742773976052277,15.342129487572876,13.738779996336326,2.6904821151088685
SP,352880,MARACAI,2006–2010,12,66330,18.057785325239998,15.03872471614407,18.091361374943464,2.9492359487069364
SP,352880,MARACAI,2011–2015,13,65822,19.731774711857344,22.597167821633022,19.75023548357692,3.032557595218429
SP,352880,MARACAI,2016–2019,3,51666,5.794408064137114,7.709539225488907,5.8065265358262685,1.91788193656358
SP,352880,MARACAI,2020–2024,7,63756,10.980017309516207,7.857311228097745,10.979358805445763,2.483185069171954
SP,352885,MARAPOAMA,2001–2005,1,11752,8.791208791208792,0.0,8.509189925119129,2.2522586915536738
SP,352885,MARAPOAMA,2006–2010,0,12748,0.0,0.0,0.0,0.0
SP,352885,MARAPOAMA,2011–2015,1,13926,7.317965605561653,0.0,7.180812868016659,2.1017915182956974
SP,352885,MARAPOAMA,2016–2019,0,12112,0.0,0.0,0.0,0.0
SP,352885,MARAPOAMA,2020–2024,1,16429,6.075334143377885,0.0,6.086797735711242,1.9582335792361698
SP,352890,MARIAPOLIS,2001–2005,1,19362,5.181347150259067,0.0,5.164755707055057,1.8188485100493619
SP,352890,MARIAPOLIS,2006–2010,3,19518,15.353153937607797,0.0,15.37042729787888,2.795476493539562
SP,352890,MARIAPOLIS,2011–2015,1,19058,5.295207836907599,0.0,5.24714030853185,1.8321238084051736
SP,352890,MARIAPOLIS,2016–2019,2,14638,13.663346492759526,13.601741022850925,13.663068725235687,2.6853320009672283
SP,352890,MARIAPOLIS,2020–2024,3,17700,16.926166315686526,27.95638803466592,16.949152542372882,2.8875429016956873
SP,352900,MARILIA,2001–2005,222,1014954,21.852154834228003,21.38473627149663,21.87291246696895,3.129953348722714
SP,352900,MARILIA,2006–2010,379,1063681,35.597558567621604,36.198329235557104,35.63098334933124,3.6008944218939782
SP,352900,MARILIA,2011–2015,445,1108999,40.1525535290525,39.51814504491304,40.126276038120864,3.716647236886743
SP,352900,MARILIA,2016–2019,430,918315,46.846858159946684,46.68386535536223,46.82489124102296,3.8675462412207087
SP,352900,MARILIA,2020–2024,463,1196164,38.62747705484095,36.89364029972902,38.7070669239335,3.6815291800111063
SP,352910,MARINOPOLIS,2001–2005,0,10851,0.0,0.0,0.0,0.0
SP,352910,MARINOPOLIS,2006–2010,0,10645,0.0,0.0,0.0,0.0
SP,352910,MARINOPOLIS,2011–2015,0,10236,0.0,0.0,0.0,0.0
SP,352910,MARINOPOLIS,2016–2019,0,7805,0.0,0.0,0.0,0.0
SP,352910,MARINOPOLIS,2020–2024,0,9375,0.0,0.0,0.0,0.0
SP,352920,MARTINOPOLIS,2001–2005,15,114469,13.070662772511952,13.317352510320948,13.10398448488237,2.6464573450440825
SP,352920,MARTINOPOLIS,2006–2010,110,119169,92.06050596922407,99.09575126966432,92.30588491973585,4.535883181102466
SP,352920,MARTINOPOLIS,2011–2015,223,121915,182.80868129655252,200.50740649807676,182.91432555468975,5.2144700271880255
SP,352920,MARTINOPOLIS,2016–2019,240,98523,243.6658942690189,260.3949711147419,243.5979415973935,5.49961580783497
SP,352920,MARTINOPOLIS,2020–2024,79,124863,63.52892322362818,88.62034239677745,63.26934320014736,4.163082739946308
SP,352930,MATAO,2001–2005,99,366152,27.003423064688388,27.312330151446872,27.037951451856056,3.333559001432471
SP,352930,MATAO,2006–2010,76,378777,20.066321506960495,20.0717229566986,20.064576254630033,3.0475927791417763
SP,352930,MATAO,2011–2015,77,386711,19.910497132551075,20.787049668056802,19.911510145819488,3.0402997320579415
SP,352930,MATAO,2016–2019,48,312732,15.334110423365642,14.709870148679606,15.34860519550286,2.7941425845606744
SP,352930,MATAO,2020–2024,49,397537,12.349865651501144,13.748453299003863,12.32589670898558,2.589709263021125
SP,352940,MAUA,2001–2005,661,1893983,34.94225534422186,34.80188358502234,34.89999646248145,3.580737196956107
SP,352940,MAUA,2006–2010,603,2029035,29.702115142971866,30.402529490453606,29.718560793677785,3.4248670580178806
SP,352940,MAUA,2011–2015,896,2086815,42.93596344798135,41.92992670648812,42.93624494744383,3.782739604666611
SP,352940,MAUA,2016–2019,718,1671247,42.96206253186108,43.09183436904972,42.96193201842696,3.783324078033433
SP,352940,MAUA,2020–2024,933,2107647,44.21114093329641,42.078988956656254,44.26737494466578,3.812586573123453
SP,352950,MENDONCA,2001–2005,3,20029,15.095866454007416,24.455857177794083,14.978281491836837,2.7712303933684796
SP,352950,MENDONCA,2006–2010,3,22253,13.115099395052638,0.0,13.481328360221093,2.6728601203342652
SP,352950,MENDONCA,2011–2015,4,24915,16.26400806335404,19.15341888527102,16.05458559100943,2.836419117188382
SP,352950,MENDONCA,2016–2019,2,22161,9.028977891988873,8.922198429693076,9.02486349893958,2.305068357034056
SP,352950,MENDONCA,2020–2024,8,30681,26.047948242019846,31.402103940964043,26.07476940125811,3.2986022758150724
SP,352960,MERIDIANO,2001–2005,4,19866,20.092142378104477,25.06265664160401,20.134903855834086,3.050925884958682
SP,352960,MERIDIANO,2006–2010,0,19442,0.0,0.0,0.0,0.0
SP,352960,MERIDIANO,2011–2015,2,20119,9.803499412084308,0.0,9.940851931010489,2.392503666997581
SP,352960,MERIDIANO,2016–2019,3,17156,17.532977562604252,23.155521585427657,17.48659361156447,2.9170457997391464
SP,352960,MERIDIANO,2020–2024,2,22854,8.874903238355332,0.0,8.751203290452437,2.277390691800203
SP,352965,MESOPOLIS,2001–2005,0,9584,0.0,0.0,0.0,0.0
SP,352965,MESOPOLIS,2006–2010,1,9473,10.509721492380452,0.0,10.556317956296844,2.4472322966159945
SP,352965,MESOPOLIS,2011–2015,6,9511,63.053700952258524,52.576235541535226,63.08484912206919,4.160207972838206
SP,352965,MESOPOLIS,2016–2019,5,7708,64.92880417344468,51.895030384311376,64.86766995329528,4.187647728614094
SP,352965,MESOPOLIS,2020–2024,4,9797,41.10485325041134,51.22950819672131,40.82882515055629,3.7335856987712814
SP,352970,MIGUELOPOLIS,2001–2005,0,97194,0.0,0.0,0.0,0.0
SP,352970,MIGUELOPOLIS,2006–2010,0,100786,0.0,0.0,0.0,0.0
SP,352970,MIGUELOPOLIS,2011–2015,5,100971,4.96039525904713,0.0,4.951916887026968,1.7837133335601376
SP,352970,MIGUELOPOLIS,2016–2019,16,79257,20.182566346561305,17.733781750690156,20.18749132568732,3.053410975733497
SP,352970,MIGUELOPOLIS,2020–2024,22,97773,22.517597483962753,20.401917780271344,22.501099485543044,3.1570472066745063
SP,352980,MINEIROS DO TIETE,2001–2005,13,57976,22.42430233048175,17.43527155435446,22.423071615841035,3.15372150310689
SP,352980,MINEIROS DO TIETE,2006–2010,2,59551,3.3587661533549094,0.0,3.358465852798442,1.4721201268164426
SP,352980,MINEIROS DO TIETE,2011–2015,10,59155,16.935260351489404,16.808135137406502,16.90474178006931,2.885065581680349
SP,352980,MINEIROS DO TIETE,2016–2019,6,46107,13.000949611540445,4.375601645226219,13.01320840653263,2.6400003424483316
SP,352980,MINEIROS DO TIETE,2020–2024,13,56524,23.06463993326677,17.706949977866312,22.999080036798528,3.178015497813202
SP,352990,MIRACATU,2001–2005,64,109158,58.58554456738722,59.551076500229044,58.630608842228696,4.088169013417096
SP,352990,MIRACATU,2006–2010,58,104699,55.38892394102878,57.79233288383741,55.39689968385562,4.032414186848696
SP,352990,MIRACATU,2011–2015,44,100319,43.789022718406514,45.6458893340772,43.86008632462445,3.803548453401946
SP,352990,MIRACATU,2016–2019,36,77175,46.64035202722833,46.65334377455355,46.64723032069971,3.8638245029271183
SP,352990,MIRACATU,2020–2024,47,93441,50.32651934034142,43.11971109793564,50.29911923031646,3.937673583029656
SP,353000,MIRA ESTRELA,2001–2005,1,13307,7.578628268283441,0.0,7.514841812579845,2.141810736441189
SP,353000,MIRA ESTRELA,2006–2010,2,13870,14.301036825169826,0.0,14.419610670511897,2.7356401194709066
SP,353000,MIRA ESTRELA,2011–2015,1,14470,6.793478260869565,0.0,6.910850034554251,2.0682352392869925
SP,353000,MIRA ESTRELA,2016–2019,2,12031,16.482937293657642,16.409583196586805,16.623722051367302,2.8692458383456794
SP,353000,MIRA ESTRELA,2020–2024,2,15659,12.795905310300704,0.0,12.772207676096814,2.6226526249513715
SP,353010,MIRANDOPOLIS,2001–2005,38,131958,28.90005482864338,22.8675966155957,28.797041482896077,3.394409109485416
SP,353010,MIRANDOPOLIS,2006–2010,339,135835,249.45292470479149,240.66052056721833,249.56748996944825,5.523728305273312
SP,353010,MIRANDOPOLIS,2011–2015,385,138036,278.92769044602016,271.67022856521896,278.9127473992292,5.634477938175436
SP,353010,MIRANDOPOLIS,2016–2019,347,111178,312.11759585990654,306.0370544405157,312.11210851067653,5.7465613005666185
SP,353010,MIRANDOPOLIS,2020–2024,303,140917,214.98998703167777,212.26989595295262,215.02018918938097,5.3753718717856165
SP,353020,MIRANTE DO PARANAPANEMA,2001–2005,11,82314,13.357959836190366,12.272950417280313,13.363461865539277,2.6646876115531053
SP,353020,MIRANTE DO PARANAPANEMA,2006–2010,4,84433,4.731633244421069,5.86200832405182,4.737484159037343,1.747020814430755
SP,353020,MIRANTE DO PARANAPANEMA,2011–2015,18,83834,21.41759231045102,23.720571665777143,21.47100221867023,3.1122256877246146
SP,353020,MIRANTE DO PARANAPANEMA,2016–2019,7,65345,10.699646004273458,9.244301433938556,10.712372790573111,2.4606457865086
SP,353020,MIRANTE DO PARANAPANEMA,2020–2024,11,80090,13.754557501902429,12.492972702854644,13.734548632788114,2.690194983402061
SP,353030,MIRASSOL,2001–2005,43,249556,17.243135590713905,17.841920583629047,17.23060154834987,2.903101585861456
SP,353030,MIRASSOL,2006–2010,47,263290,17.82667457390279,16.911253499689963,17.851038778533177,2.936568019990143
SP,353030,MIRASSOL,2011–2015,46,280223,16.333506158061564,16.281636123523345,16.415497657222996,2.857360479764707
SP,353030,MIRASSOL,2016–2019,35,238324,14.623789990203477,13.578273072170276,14.685889797082963,2.752761569206887
SP,353030,MIRASSOL,2020–2024,58,317341,18.247674547796784,18.3248072077575,18.276869361349465,2.958905898474374
SP,353040,MIRASSOLANDIA,2001–2005,6,19499,30.992392143485752,26.36435539151068,30.77080875942356,3.4585479046594405
SP,353040,MIRASSOLANDIA,2006–2010,1,20894,4.786979415988511,0.0,4.786062984588877,1.755452092182368
SP,353040,MIRASSOLANDIA,2011–2015,2,21929,8.994827973915,0.0,9.120342924893977,2.3145475491442955
SP,353040,MIRASSOLANDIA,2016–2019,1,18101,5.466870763175159,0.0,5.52455665432849,1.8755730052035604
SP,353040,MIRASSOLANDIA,2020–2024,6,23401,25.623058059053683,21.720243266724587,25.63992991752489,3.2824112149451876
SP,353050,MOCOCA,2001–2005,89,328940,27.05699578303909,27.420214791682536,27.05660606797592,3.3342241146852483
SP,353050,MOCOCA,2006–2010,80,330731,24.193500256192443,25.756405011893396,24.188842291771863,3.2264011302679516
SP,353050,MOCOCA,2011–2015,78,333176,23.411198049962913,24.011405417573346,23.411050015607366,3.195035899276822
SP,353050,MOCOCA,2016–2019,48,268625,17.866258933303357,17.89848422754879,17.868776174965102,2.9375085016845097
SP,353050,MOCOCA,2020–2024,95,340514,27.862345918207325,26.278139507722855,27.898999747440634,3.3638069837042153
SP,353060,MOGI DAS CRUZES,2001–2005,778,1733161,45.01172992869193,42.99610726518787,44.889078394909646,3.826227145287441
SP,353060,MOGI DAS CRUZES,2006–2010,723,1878086,38.515688088772905,37.392432287462704,38.49663966399835,3.6762155964907555
SP,353060,MOGI DAS CRUZES,2011–2015,825,2014390,40.921646148606,39.47241027474287,40.955326426362326,3.7366053956841463
SP,353060,MOGI DAS CRUZES,2016–2019,765,1706031,44.837738055114826,45.72410027645401,44.8409202411914,3.825177147274603
SP,353060,MOGI DAS CRUZES,2020–2024,919,2265377,40.46170851442731,43.15132871913185,40.567199190245155,3.727311375248852
SP,353070,MOGI GUACU,2001–2005,172,640053,26.8949314605507,23.909716908951797,26.872774598353576,3.3276503915566535
SP,353070,MOGI GUACU,2006–2010,148,672751,21.96782946906078,23.315967794819482,21.999224081420913,3.1354604797696966
