id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise
3507753,Brejo Alegre,Brejo Alegre,350775,BREJO ALEGRE,SP,BREJO ALEGRE,18,60528,2522.0,30.105593605442092,0.0,171.45306472353192,11,13,29.73830293417922,2.9444389791664403,3.4255095295005757,-0.20234798410015073,0.285,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507803,Brodowski,Brodowski,350780,BRODOWSKI,SP,BRODOWSKI,68,523553,21814.708333333332,12.664134762216442,9.33758072996358,31.744772032855842,21,3,12.988178847222727,4.23410650459726,2.638212604880239,-0.1668663326013085,0.493,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3507902,Brotas,Brotas,350790,BROTAS,SP,BROTAS,54,525755,21906.458333333332,10.39921247263001,9.71598686418378,17.614161786076004,22,2,10.27094369050223,4.007333185232471,2.4222280592845684,-0.02288566857850481,0.293,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508009,Buri,Buri,350800,BURI,SP,BURI,89,456097,19004.041666666668,19.262334416395742,21.238737989892293,39.098773275988464,23,1,19.513392984387092,4.499809670330265,3.021077989137731,-0.1607819993802331,0.437,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508108,Buritama,Buritama,350810,BURITAMA,SP,BURITAMA,85,378472,15769.666666666666,22.30205901866149,20.424151693463557,64.27194172677284,23,1,22.458728783106807,4.454347296253507,3.155242655188847,-0.26244567999191376,0.083,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508207,Buritizal,Buritizal,350820,BURITIZAL,SP,BURITIZAL,2,98226,4092.75,1.873922494565625,0.0,44.974139869575,1,23,2.036120782684829,1.0986122886681098,1.110580642235068,-0.39153468556370546,0.006,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508306,Cabrália Paulista,Cabrália Paulista,350830,CABRALIA PAULISTA,SP,CABRALIA PAULISTA,9,105583,4399.291666666667,8.474707548536118,0.0,45.850527281063734,8,16,8.524099523597549,2.302585092994046,2.253825378338765,-0.31665271772893167,0.073,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508405,Cabreúva,Cabreúva,350840,CABREUVA,SP,CABREUVA,259,1006116,41921.5,25.395996108309095,22.029101883747632,48.92471974644232,24,0,25.742558512139755,5.560681631015528,3.286256248178919,-0.04769763783298727,0.356,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508504,Caçapava,Caçapava,350850,CACAPAVA,SP,CACAPAVA,641,2095570,87315.41666666667,30.96147944677941,29.401802022506846,49.03563255966002,24,0,30.58833634762857,6.464588303689961,3.4527879495344695,-0.23539159049272934,0.144,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508603,Cachoeira Paulista,Cachoeira Paulista,350860,CACHOEIRA PAULISTA,SP,CACHOEIRA PAULISTA,192,722783,30115.958333333332,26.424139197507525,19.883090296960365,92.35884489871313,24,0,26.56398946848501,5.262690188904886,3.3165101914198996,-0.1386723037704252,0.493,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508702,Caconde,Caconde,350870,CACONDE,SP,CACONDE,54,432109,18004.541666666668,12.444738623090949,10.84835565207744,27.182776992497555,22,2,12.49684686039865,4.007333185232471,2.6024560922672255,-0.3676899855012264,0.014,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508801,Cafelândia,Cafelândia,350880,CAFELANDIA,SP,CAFELANDIA,60,395647,16485.291666666668,15.265555911023403,12.03297190678244,44.1000441000441,21,3,15.1650334768114,4.110873864173311,2.7828504821193536,-0.21853596017101898,0.271,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3508900,Caiabu,Caiabu,350890,CAIABU,SP,CAIABU,5,94705,3946.0416666666665,5.161653445021483,0.0,25.7201646090535,5,19,5.279552293965472,1.791759469228055,1.8372986871689703,-0.018832995090088747,0.245,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509007,Caieiras,Caieiras,350900,CAIEIRAS,SP,CAIEIRAS,648,2081662,86735.91666666667,31.179156623883046,31.43626497544255,49.572437724625104,24,0,31.128972907225094,6.47543271670409,3.4697582058326635,0.20525724879866508,0.149,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509106,Caiuá,Caiuá,350910,CAIUA,SP,CAIUA,177,120768,5032.0,140.4123543519221,116.31079247276242,416.28959276018105,21,3,146.56200317965025,5.181783550292085,4.994248447993137,1.1614504347521106,0.048,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509205,Cajamar,Cajamar,350920,CAJAMAR,SP,CAJAMAR,504,1715511,71479.625,29.865602174921268,29.507669289710513,59.21300532917048,24,0,29.37900135877881,6.22455842927536,3.413751624961075,0.18189629142278965,0.153,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509254,Cajati,Cajati,350925,CAJATI,SP,CAJATI,283,687079,28628.291666666668,41.224941344529356,36.42192851662935,91.18008065930212,24,0,41.18885892306416,5.648974238161206,3.7421561796236382,-0.047026990621172715,0.361,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509304,Cajobi,Cajobi,350930,CAJOBI,SP,CAJOBI,19,226435,9434.791666666666,8.455139841581584,5.147740142077628,54.15944540727903,12,12,8.390928964161901,2.995732273553991,2.239744219547451,-0.3336915251364786,0.019,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509403,Cajuru,Cajuru,350940,CAJURU,SP,CAJURU,61,553453,23060.541666666668,10.8252489599514,2.3783475241402274,74.32795143907173,12,12,11.021712774165106,4.127134385045092,2.4867144126467404,-0.36222888658660346,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509452,Campina do Monte Alegre,Campina do Monte Alegre,350945,CAMPINA DO MONTE ALEGRE,SP,CAMPINA DO MONTE ALEGRE,22,135425,5642.708333333333,15.883734084713765,0.0,83.12551953449709,10,14,16.24515414436035,3.1354942159291497,2.847531184844672,-0.15120203773495527,0.382,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509502,Campinas,Campinas,350950,CAMPINAS,SP,CAMPINAS,11590,25982596,1082608.1666666667,44.888907830374016,42.98917977318444,66.22874735824854,24,0,44.60678217064993,9.357984213888745,3.8200564372733594,-0.12755027812589778,0.374,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509601,Campo Limpo Paulista,Campo Limpo Paulista,350960,CAMPO LIMPO PAULISTA,SP,CAMPO LIMPO PAULISTA,511,1763032,73459.66666666667,29.14766847842804,29.00435195786467,52.499737501312495,24,0,28.984159107718973,6.238324625039508,3.400669212462656,0.062454214086859305,0.245,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509700,Campos do Jordão,Campos do Jordão,350970,CAMPOS DO JORDAO,SP,CAMPOS DO JORDAO,3458,1119379,46640.791666666664,323.5390662759084,24.118128259896192,1768.5257679731037,24,0,308.92128582008417,8.148734808937169,5.7363183485274805,0.6386041874442437,0.246,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509809,Campos Novos Paulista,Campos Novos Paulista,350980,CAMPOS NOVOS PAULISTA,SP,CAMPOS NOVOS PAULISTA,21,110392,4599.666666666667,19.115423576667308,20.141539241174712,114.7842056932966,13,11,19.023117617218638,3.091042453358316,2.99688748689897,-0.20916989468291403,0.276,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509908,Cananéia,Cananéia,350990,CANANEIA,SP,CANANEIA,212,294582,12274.25,71.96077531215498,65.28768901481286,130.3674733154078,24,0,71.96637948007685,5.3612921657094255,4.289998779992891,0.3468829360574061,0.119,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3509957,Canas,Canas,350995,CANAS,SP,CANAS,12,106405,4433.541666666667,11.634394384628616,0.0,53.23396326856535,9,15,11.27766552323669,2.5649493574615367,2.5077818006759927,-0.1450060649579888,0.257,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510005,Cândido Mota,Cândido Mota,351000,CANDIDO MOTA,SP,CANDIDO MOTA,144,711866,29661.083333333332,20.23634855843186,16.816914740178937,44.03794037940379,24,0,20.228526155203365,4.976733742420574,3.0553458505640494,0.5800581143212313,0.06,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510104,Cândido Rodrigues,Cândido Rodrigues,351010,CANDIDO RODRIGUES,SP,CANDIDO RODRIGUES,6,65737,2739.0416666666665,9.10737374681055,0.0,38.19709702062643,6,18,9.127279918462966,1.9459101490553132,2.3152327647761823,-0.2732061970364908,0.322,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510153,Canitar,Canitar,351015,CANITAR,SP,CANITAR,38,116632,4859.666666666667,33.39019621198941,19.68373711832953,98.01519235481499,16,8,32.58110981548803,3.6635616461296463,3.5139637009986737,-0.10693158433332017,0.422,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510203,Capão Bonito,Capão Bonito,351020,CAPAO BONITO,SP,CAPAO BONITO,312,1113706,46404.416666666664,28.000028446415456,26.924169964141086,45.33287280891115,24,0,28.014574762100587,5.746203190540153,3.3677982817399164,-0.1224720879706224,0.462,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510302,Capela do Alto,Capela do Alto,351030,CAPELA DO ALTO,SP,CAPELA DO ALTO,394,450451,18768.791666666668,80.45786167920626,56.3437657850081,214.4607843137255,23,1,87.46789328917019,5.978885764901122,4.4826396984975165,0.08837449206113518,0.354,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510401,Capivari,Capivari,351040,CAPIVARI,SP,CAPIVARI,326,1147420,47809.166666666664,28.311763341404838,26.260811300268813,52.7212263768351,24,0,28.411566819473254,5.7899601708972535,3.3813880262054323,-0.1275616289754423,0.469,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510500,Caraguatatuba,Caraguatatuba,351050,CARAGUATATUBA,SP,CARAGUATATUBA,2089,2605846,108576.91666666667,78.95238145317961,80.46427027148653,108.44603215105894,24,0,80.16590389455094,7.644919344958857,4.3964952562073085,0.12863688739744975,0.288,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510609,Carapicuíba,Carapicuíba,351060,CARAPICUIBA,SP,CARAPICUIBA,4803,8920408,371683.6666666667,53.49248891467875,49.83538138697822,80.98176382356162,24,0,53.84282871366421,8.477204183199873,4.004471434575815,0.12180312229465298,0.226,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510708,Cardoso,Cardoso,351070,CARDOSO,SP,CARDOSO,49,278710,11612.916666666666,17.602530319622666,12.892590602937567,43.790506218251885,21,3,17.580998170141008,3.912023005428146,2.922139454770499,-0.03493284502845674,0.331,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510807,Casa Branca,Casa Branca,351080,CASA BRANCA,SP,CASA BRANCA,476,671664,27986.0,70.66620423018723,74.50640359651527,116.8100244239142,24,0,70.86876771719193,6.1675164908883415,4.274841785336306,-0.14416785391024875,0.175,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3510906,Cássia dos Coqueiros,Cássia dos Coqueiros,351090,CASSIA DOS COQUEIROS,SP,CASSIA DOS COQUEIROS,2,65743,2739.2916666666665,2.9333107011015245,0.0,35.373187124159884,2,22,3.0421489740352587,1.0986122886681098,1.3967764748176474,-0.35208528298208375,0.132,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511003,Castilho,Castilho,351100,CASTILHO,SP,CASTILHO,111,435091,18128.791666666668,25.09338225286017,22.29303852888691,68.56695072974826,23,1,25.511904406204682,4.718498871295094,3.277593854997437,0.03208279347563118,0.247,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511102,Catanduva,Catanduva,351110,CATANDUVA,SP,CATANDUVA,583,2706171,112757.125,21.622079687890047,21.272170949265902,39.17691174001455,24,0,21.543354060035377,6.369900982828227,3.1154403023343464,-0.38643012513835107,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511201,Catiguá,Catiguá,351120,CATIGUA,SP,CATIGUA,14,167532,6980.5,8.34734114979383,0.0,42.83878337855205,10,14,8.356612468065803,2.70805020110221,2.2360833091772343,-0.32266393083979517,0.062,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511300,Cedral,Cedral,351130,CEDRAL,SP,CEDRAL,24,223612,9317.166666666666,9.798666256479514,8.895976273477078,37.993920972644375,13,11,10.732876589807345,3.2188758248682006,2.4623948661732102,-0.24804319827823637,0.24,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511409,Cerqueira César,Cerqueira César,351140,CERQUEIRA CESAR,SP,CERQUEIRA CESAR,364,443314,18471.416666666668,76.78007863533453,50.13139011712817,309.15817748720286,24,0,82.10884384431802,5.8998973535824915,4.420151120318108,0.1429490055155033,0.262,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511508,Cerquilho,Cerquilho,351150,CERQUILHO,SP,CERQUILHO,129,947697,39487.375,13.26991972919141,12.625119370783997,25.96447194755177,24,0,13.611945590204463,4.867534450455582,2.681839385288303,-0.1990839319970674,0.388,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511607,Cesário Lange,Cesário Lange,351160,CESARIO LANGE,SP,CESARIO LANGE,60,390508,16271.166666666666,15.005831823885122,14.859247554203957,31.102264244837027,20,4,15.364602005592715,4.110873864173311,2.7951205878036207,-0.20348061865187456,0.4,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511706,Charqueada,Charqueada,351170,CHARQUEADA,SP,CHARQUEADA,55,356784,14866.0,15.1338223761621,12.969609576191527,38.9079826211011,19,5,15.415489483833355,4.02535169073515,2.7982253698104227,0.28982727689405147,0.093,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3511904,Clementina,Clementina,351190,CLEMENTINA,SP,CLEMENTINA,11,161169,6715.375,6.817104832280744,0.0,30.679552078539654,9,15,6.825133865693775,2.4849066497880004,2.0573408437167906,-0.32108422361810796,0.038,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512001,Colina,Colina,351200,COLINA,SP,COLINA,87,423639,17651.625,20.568010744541237,19.64336804508323,42.45833775607685,22,2,20.53635288535758,4.477336814478207,3.0697423391637684,-0.2288245015193667,0.231,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512100,Colômbia,Colômbia,351210,COLOMBIA,SP,COLOMBIA,18,149240,6218.333333333333,11.662559823768914,0.0,89.48545861297539,9,15,12.061109622085231,2.9444389791664403,2.569639083645319,-0.2086271264035345,0.39,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512209,Conchal,Conchal,351220,CONCHAL,SP,CONCHAL,215,619283,25803.458333333332,34.92170124948794,29.250809844009183,64.09999599375026,24,0,34.717568542976316,5.375278407684165,3.5756426837859587,-0.11208508020581018,0.455,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512308,Conchas,Conchas,351230,CONCHAS,SP,CONCHAS,133,375757,15656.541666666666,35.473021706804964,29.3112068644351,82.69720101781171,24,0,35.39521552492701,4.897839799950911,3.5944373243806034,-0.08224162857457726,0.443,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512407,Cordeirópolis,Cordeirópolis,351240,CORDEIROPOLIS,SP,CORDEIROPOLIS,59,519295,21637.291666666668,10.497598062193571,4.400413556630836,40.092658588738416,13,11,11.361557496220838,4.0943445622221,2.514591455111926,-0.18217561843085506,0.454,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512506,Coroados,Coroados,351250,COROADOS,SP,COROADOS,21,123420,5142.5,16.960750624392126,18.707443235132352,41.58004158004158,14,10,17.01507049100632,3.091042453358316,2.8912086570986637,-0.2808977451617665,0.089,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512605,Coronel Macedo,Coronel Macedo,351260,CORONEL MACEDO,SP,CORONEL MACEDO,25,116399,4849.958333333333,21.685530944549573,20.658357648408703,89.88764044943821,14,10,21.477847747832886,3.258096538021482,3.1125302796872867,-0.08962271163423004,0.408,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512704,Corumbataí,Corumbataí,351270,CORUMBATAI,SP,CORUMBATAI,7,95454,3977.25,7.182366175856529,0.0,48.309178743961354,6,18,7.333375238334694,2.0794415416798357,2.120268564787611,0.0915429004240974,0.172,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512803,Cosmópolis,Cosmópolis,351280,COSMOPOLIS,SP,COSMOPOLIS,329,1353525,56396.875,24.117219508805686,21.42092461118463,60.62953668929047,24,0,24.306902347573928,5.799092654460526,3.2310771785870593,-0.18555954860434676,0.382,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3512902,Cosmorama,Cosmorama,351290,COSMORAMA,SP,COSMORAMA,27,186726,7780.25,14.515782448657776,12.708884010591092,55.088830739567555,19,5,14.459689598663282,3.332204510175204,2.7382359652515893,-0.2991488202114645,0.065,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513009,Cotia,Cotia,351300,COTIA,SP,COTIA,1707,5198960,216623.33333333334,32.24695131102841,32.27560611566197,47.73452634806483,24,0,32.83348977487805,7.443078374348516,3.5214511336910634,0.10694087540950302,0.198,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513108,Cravinhos,Cravinhos,351310,CRAVINHOS,SP,CRAVINHOS,98,760420,31684.166666666668,12.836981981906769,9.998528608959706,34.06226582192247,23,1,12.88761473922306,4.59511985013459,2.630997416981883,0.11097391693344112,0.169,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513207,Cristais Paulista,Cristais Paulista,351320,CRISTAIS PAULISTA,SP,CRISTAIS PAULISTA,9,191838,7993.25,4.720727190415004,0.0,25.490695895997963,7,17,4.691458418040221,2.302585092994046,1.7389665277809068,-0.4087119032484905,0.005,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513306,Cruzália,Cruzália,351330,CRUZALIA,SP,CRUZALIA,6,54656,2277.3333333333335,11.381544475789175,0.0,93.10986964618249,5,19,10.97775175644028,1.9459101490553132,2.4830509086684374,0.6007888715420473,0.058,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513405,Cruzeiro,Cruzeiro,351340,CRUZEIRO,SP,CRUZEIRO,962,1817441,75726.70833333333,52.90674852089106,52.67939199305877,81.77676241903453,24,0,52.931566966960695,6.870053411798126,3.9877159644983395,-0.1677454994818044,0.145,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3513504,Cubatão,Cubatão,351350,CUBATAO,SP,CUBATAO,3081,2752137,114672.375,112.10580033454931,108.51780840991091,160.75493995585757,24,0,111.94936879959101,8.033334015880062,4.726939654581364,0.7799844325601181,0.065,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
